Date = 2020-03-04 17:49:53 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:49:55 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:49:55 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:49:55 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:49:55 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:50:00 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:50:00 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:50:02 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:50:02 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:50:02 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:50:02 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:50:07 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:50:07 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:50:09 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:50:09 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:50:09 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:50:09 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:50:14 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:50:14 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:50:16 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:50:16 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:50:16 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:50:16 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:50:21 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:50:21 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:50:24 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:50:24 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:50:24 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:50:24 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:50:29 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:50:29 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:50:31 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:50:31 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:50:31 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:50:31 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:50:36 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:50:36 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:50:38 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:50:38 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:50:38 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:50:38 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:50:43 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:50:43 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:50:45 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:50:45 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:50:45 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:50:45 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:50:50 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:50:50 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:50:52 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:50:52 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:50:52 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:50:52 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:50:57 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:50:57 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:50:59 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:50:59 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:50:59 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:50:59 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:51:04 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:51:04 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:51:06 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:51:06 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:51:06 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:51:06 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:51:11 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:51:11 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:51:13 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:51:13 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:51:13 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:51:13 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:51:18 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:51:18 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:51:20 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:51:20 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:51:20 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:51:20 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:51:25 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:51:25 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:51:27 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:51:27 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:51:27 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:51:27 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:51:32 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:51:32 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:51:34 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:51:34 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:51:34 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:51:34 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:51:39 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:51:39 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:51:41 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:51:41 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:51:41 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:51:41 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:51:46 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:51:46 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:51:48 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:51:48 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:51:48 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:51:48 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:51:53 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:51:53 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:51:55 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:51:55 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:51:55 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:51:55 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:52:00 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:52:00 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:52:03 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:52:03 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:52:03 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:52:03 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:52:08 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:52:08 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:52:10 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:52:10 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:52:10 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:52:10 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:52:15 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:52:15 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:52:17 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:52:17 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:52:17 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:52:17 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:52:22 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:52:22 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:52:24 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:52:24 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:52:24 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:52:24 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:52:29 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:52:29 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:52:31 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:52:31 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:52:31 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:52:31 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:52:36 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:52:36 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:52:38 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:52:38 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:52:38 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:52:38 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:52:43 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:52:43 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:52:45 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:52:45 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:52:45 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:52:45 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:52:50 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:52:50 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:52:52 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:52:52 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:52:52 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:52:52 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:52:57 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:52:57 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:52:59 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:52:59 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:52:59 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:52:59 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:53:04 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:53:04 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:53:06 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:53:06 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:53:06 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:53:06 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:53:16 | Message = MirasyInterfaceService Initialise()
Date = 2020-03-04 17:53:17 | Message = MirasyInterfaceService Started Successfully
Date = 2020-03-04 17:53:17 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:53:19 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:53:19 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:53:19 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:53:19 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:53:23 | Message = MirasysVCAInterfaceService OnValidateCertificate() new certificate.Subject :CN=WIN-B24PUTOHKN4
Date = 2020-03-04 17:53:23 | Message = MirasysInterface CreateVaAlert() DeviceName:Reception_222--!--strEventCode:linecross--!--strAlarmDateTime:
Date = 2020-03-04 17:53:28 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:53:28 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:53:30 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:53:30 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:53:30 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:53:30 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:53:35 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:53:35 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:53:37 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:53:37 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:53:37 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:53:37 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:53:42 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:53:42 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:53:44 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:53:44 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:53:44 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:53:44 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:53:49 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:53:49 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:53:51 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:53:51 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:53:51 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:53:51 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:53:56 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:53:56 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:53:58 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:53:58 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:53:58 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:53:58 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:54:03 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:54:03 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:54:05 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:54:05 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:54:05 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:54:05 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:54:10 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:54:10 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:54:12 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:54:12 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:54:12 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:54:12 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:54:17 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:54:17 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:54:19 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:54:19 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:54:19 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:54:19 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:54:26 | Message = MirasyInterfaceService Initialise()
Date = 2020-03-04 17:54:26 | Message = MirasyInterfaceService Started Successfully
Date = 2020-03-04 17:54:26 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:54:29 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:54:29 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:54:29 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:54:29 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:54:33 | Message = MirasysVCAInterfaceService OnValidateCertificate() new certificate.Subject :CN=WIN-B24PUTOHKN4
Date = 2020-03-04 17:54:36 | Message = MirasysInterface CreateVaAlert() DeviceName:Reception_222--!--strEventCode:linecross--!--strAlarmDateTime:
Date = 2020-03-04 17:54:41 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:54:41 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:54:43 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:54:43 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:54:43 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:54:43 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:54:48 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:54:48 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:54:50 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:54:50 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:54:50 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:54:50 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:54:55 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:54:55 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:54:57 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:54:57 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:54:57 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:54:57 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:55:02 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:55:02 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:55:04 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:55:04 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:55:04 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:55:04 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:55:09 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:55:09 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:55:11 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:55:11 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:55:11 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:55:11 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:55:16 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:55:16 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:55:18 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:55:18 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:55:18 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:55:18 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:55:23 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:55:23 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:55:25 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:55:25 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:55:25 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:55:25 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:55:30 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:55:30 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:55:32 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:55:32 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:55:32 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:55:32 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:55:37 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:55:37 | Message = MirasysVCAInterfaceService Connect(): Start
